Result	Lemma	Gender	Case	Tense	Voice	Mood	Person	Number	Gloss	Part	Chapter	Adverb/particle Type	Reference	Sense	Pronoun Type
τινάς	τις	masculine	accusative	-	-	-	-	plural	someone, something; anyone, anything; certain	adjective, pronoun	17	-	Ac 17:5	-	indefinite
τινές	τις	masculine	nominative	-	-	-	-	plural	someone, something; anyone, anything; certain	adjective, pronoun	17	-	Ac 17:34,Ac 24:19	-	indefinite
τινί	τις	masculine	dative	-	-	-	-	singular	someone, something; anyone, anything; certain	adjective, pronoun	17	-	Lk 11:1	-	indefinite
τινί	τις	masculine	dative	-	-	-	-	singular	someone, something; anyone, anything; certain	pronoun	17	-	Lk 12:15,Ac 5:15	-	indefinite
τινῶν	τις	feminine	genitive	-	-	-	-	plural	someone, something; anyone, anything; certain	adjective, pronoun	17	-	Ac 25:13	-	indefinite
τις	τις	masculine	nominative	-	-	-	-	singular	someone, something; anyone, anything; certain	adjective, pronoun	17	-	Mk 14:51,Lk 1:5,Lk 8:27,Lk 9:8,Lk 9:19,Lk 10:25,Lk 10:30,Lk 10:31,Lk 10:33,Lk 14:2,Lk 14:16,Lk 15:11,Lk 16:1,Lk 16:19,Lk 16:20,Lk 18:2,Lk 18:18,Lk 18:35,Lk 19:12,Lk 20:9,Jn 4:46,Jn 5:5,Jn 11:49,Ac 3:2,Ac 5:1,Ac 8:9,Ac 9:10,Ac 10:1,Ac 14:8,Ac 16:1,Ac 16:9,Ac 18:24,Ac 20:9,Ac 22:12,1 Co 7:12,1 Co 14:24,Php 2:1	-	indefinite
τις	τις	feminine	nominative	-	-	-	-	singular	someone, something; anyone, anything; certain	adjective, pronoun	17	-	Lk 10:38,Lk 11:27,Lk 22:56,Ac 9:36,Ac 16:14,Ro 8:39,Ro 13:9,1 Co 7:13,Php 2:1,Php 2:1,1 Ti 5:4,1 Ti 5:16,Heb 10:27,Heb 12:15	-	indefinite
τις	τις	masculine	nominative	-	-	-	-	singular	someone, something; anyone, anything; certain	pronoun	17	-	Mt 11:27,Mt 12:19,Mt 12:29,Mt 12:47,Mt 16:24,Mt 21:3,Mt 22:24,Mt 22:46,Mt 24:4,Mt 24:23,Mk 4:23,Mk 8:4,Mk 8:34,Mk 9:30,Mk 9:35,Mk 11:3,Mk 11:16,Mk 13:5,Mk 13:21,Mk 14:47,Mk 15:36,Lk 7:36,Lk 8:46,Lk 8:49,Lk 9:23,Lk 9:57,Lk 11:1,Lk 11:45,Lk 12:13,Lk 13:6,Lk 13:23,Lk 14:15,Lk 14:26,Lk 16:30,Lk 16:31,Lk 19:31,Lk 22:50,Lk 22:59,Jn 2:25,Jn 3:3,Jn 3:5,Jn 4:33,Jn 6:46,Jn 6:50,Jn 6:51,Jn 7:17,Jn 7:37,Jn 7:48,Jn 8:51,Jn 8:52,Jn 9:22,Jn 9:31,Jn 9:32,Jn 10:9,Jn 10:28,Jn 11:1,Jn 11:9,Jn 11:10,Jn 11:57,Jn 12:26,Jn 12:26,Jn 14:23,Jn 15:6,Jn 15:13,Ac 2:45,Ac 4:34,Ac 4:35,Ac 5:25,Ac 5:34,Ac 8:31,Ac 10:47,Ac 11:29,Ac 13:41,Ac 19:24,Ac 21:10,Ac 27:42,Ac 28:21,Ro 5:7,Ro 5:7,Ro 8:9,1 Co 1:15,1 Co 3:4,1 Co 3:12,1 Co 3:17,1 Co 3:18,1 Co 4:2,1 Co 5:11,1 Co 6:1,1 Co 7:18,1 Co 7:18,1 Co 7:36,1 Co 8:2,1 Co 8:3,1 Co 8:10,1 Co 10:27,1 Co 10:28,1 Co 11:16,1 Co 11:34,1 Co 14:27,1 Co 14:37,1 Co 14:38,1 Co 15:35,1 Co 16:11,1 Co 16:22,2 Co 2:5,2 Co 5:17,2 Co 8:20,2 Co 10:7,2 Co 11:20,2 Co 11:20,2 Co 11:20,2 Co 11:20,2 Co 11:20,2 Co 11:21,2 Co 12:6,Ga 1:9,Ga 6:3,Eph 2:9,Eph 4:29,Php 3:4,Php 4:8,Col 2:8,Col 2:16,Col 3:13,1 Th 5:15,2 Th 2:3,2 Th 3:10,2 Th 3:14,1 Ti 1:8,1 Ti 3:1,1 Ti 3:5,1 Ti 5:8,1 Ti 6:3,2 Ti 2:5,2 Ti 2:21,Tt 1:12,Heb 2:6,Heb 3:13,Heb 4:1,Heb 4:11,Heb 5:4,Heb 10:28,Heb 12:15,Heb 12:16,Jas 1:5,Jas 1:23,Jas 1:26,Jas 2:14,Jas 2:16,Jas 2:18,Jas 3:2,Jas 5:13,Jas 5:13,Jas 5:14,Jas 5:19,Jas 5:19,1 Pe 2:19,1 Pe 4:11,1 Pe 4:11,1 Pe 4:15,2 Pe 2:19,1 Jn 2:1,1 Jn 2:15,1 Jn 2:27,1 Jn 4:20,1 Jn 5:16,2 Jn 10,Re 3:20,Re 11:5,Re 11:5,Re 13:9,Re 13:10,Re 13:10,Re 13:17,Re 14:9,Re 14:11,Re 20:15,Re 22:18,Re 22:19	-	indefinite
τις	τις	feminine	nominative	-	-	-	-	singular	someone, something; anyone, anything; certain	pronoun	17	-	Php 4:8	-	indefinite
τισίν	τις	masculine	dative	-	-	-	-	plural	someone, something; anyone, anything; certain	pronoun	17	-	Heb 10:25,1 Ti 1:3,1 Ti 5:24	-	indefinite
τισιν	τις	masculine	dative	-	-	-	-	plural	someone, something; anyone, anything; certain	pronoun	17	-	2 Co 10:12	-	indefinite
τοιοῦτος	τοιοῦτος	masculine	nominative	-	-	-	-	singular	of such a kind, such as this, such	adjective, pronoun	23	-	Heb 7:26	-	demonstrative
τοιαύταις	τοιοῦτος	feminine	dative	-	-	-	-	plural	of such a kind, such as this, such	adjective, pronoun	23	-	Heb 13:16	-	demonstrative
τοιαύταις	τοιοῦτος	feminine	dative	-	-	-	-	plural	of such a kind, such as this, such	pronoun	23	-	Mk 4:33	-	demonstrative
τοιαύτας	τοιοῦτος	feminine	accusative	-	-	-	-	plural	of such a kind, such as this, such	pronoun	23	-	Jn 8:5	-	demonstrative
τοιαύτη	τοιοῦτος	feminine	nominative	-	-	-	-	singular	of such a kind, such as this, such	adjective, pronoun	23	-	1 Co 5:1	-	demonstrative
τοιαύτη	τοιοῦτος	feminine	nominative	-	-	-	-	singular	of such a kind, such as this, such	pronoun	23	-	Mk 13:19,Jas 4:16	-	demonstrative
τοιαύτην	τοιοῦτος	feminine	accusative	-	-	-	-	singular	of such a kind, such as this, such	pronoun	23	-	Mt 9:8,1 Co 11:16,2 Co 3:4	-	demonstrative
τοιαύτην	τοιοῦτος	feminine	accusative	-	-	-	-	singular	of such a kind, such as this, such	adjective, pronoun	23	-	Ac 16:24,2 Co 3:12,Heb 12:3	-	demonstrative
τοιαῦτα	τοιοῦτος	neuter	accusative	-	-	-	-	plural	of such a kind, such as this, such	pronoun	23	-	Mk 7:13,Lk 9:9,Jn 9:16,Ac 19:25,Ro 1:32,Ro 2:2,Ro 2:3,Ga 5:21,Heb 11:14	-	demonstrative
τοιαῦται	τοιοῦτος	feminine	nominative	-	-	-	-	plural	of such a kind, such as this, such	pronoun	23	-	Mk 6:2	-	demonstrative
τοιούτοις	τοιοῦτος	neuter	dative	-	-	-	-	plural	of such a kind, such as this, such	pronoun	23	-	1 Co 7:15	-	demonstrative
τοιούτοις	τοιοῦτος	masculine	dative	-	-	-	-	plural	of such a kind, such as this, such	pronoun	23	-	1 Co 16:16,2 Th 3:12	-	demonstrative
τοιούτου	τοιοῦτος	masculine	genitive	-	-	-	-	singular	of such a kind, such as this, such	pronoun	23	-	2 Co 12:5	-	demonstrative
τοιούτους	τοιοῦτος	masculine	accusative	-	-	-	-	plural	of such a kind, such as this, such	pronoun	23	-	Jn 4:23,Ac 26:29,1 Co 16:18,Php 2:29,3 Jn 8	-	demonstrative
τοιούτων	τοιοῦτος	neuter	genitive	-	-	-	-	plural	of such a kind, such as this, such	adjective, pronoun	23	-	Mk 9:37	-	demonstrative
τοιούτων	τοιοῦτος	neuter	genitive	-	-	-	-	plural	of such a kind, such as this, such	pronoun	23	-	Mt 19:14,Mk 10:14,Lk 18:16,Ga 5:23,Eph 5:27	-	demonstrative
τοιούτῳ	τοιοῦτος	masculine	dative	-	-	-	-	singular	of such a kind, such as this, such	pronoun	23	-	1 Co 5:11,2 Co 2:6	-	demonstrative
τοιοῦτο	τοιοῦτος	neuter	accusative	-	-	-	-	singular	of such a kind, such as this, such	pronoun	23	-	Mt 18:5	-	demonstrative
τοιοῦτοι	τοιοῦτος	masculine	nominative	-	-	-	-	plural	of such a kind, such as this, such	pronoun	23	-	Ro 16:18,1 Co 7:28,1 Co 15:48,1 Co 15:48,2 Co 10:11,2 Co 11:13	-	demonstrative
τοιοῦτον	τοιοῦτος	masculine	accusative	-	-	-	-	singular	of such a kind, such as this, such	adjective, pronoun	23	-	Heb 8:1,2 Co 12:3	-	demonstrative
τοιοῦτον	τοιοῦτος	masculine	accusative	-	-	-	-	singular	of such a kind, such as this, such	pronoun	23	-	Ac 22:22,1 Co 5:5,2 Co 12:2,Ga 6:1	-	demonstrative
τοιοῦτος	τοιοῦτος	masculine	nominative	-	-	-	-	singular	of such a kind, such as this, such	pronoun	23	-	2 Co 2:7,2 Co 10:11,Tt 3:11,Phm 9	-	demonstrative
τράπεζα	τράπεζα	feminine	nominative	-	-	-	-	singular	table	noun	49	-	Heb 9:2,Ro 11:9	-	-
τράπεζαν	τράπεζα	feminine	accusative	-	-	-	-	singular	table	noun	49	-	Ac 16:34,Lk 19:23	-	-
τραπέζαις	τράπεζα	feminine	dative	-	-	-	-	plural	table	noun	49	-	Ac 6:2	-	-
τραπέζας	τράπεζα	feminine	accusative	-	-	-	-	plural	table	noun	49	-	Jn 2:15,Mk 11:15,Mt 21:12	-	-
τραπέζης	τράπεζα	feminine	genitive	-	-	-	-	singular	table	noun	49	-	1 Co 10:21,1 Co 10:21,Lk 22:30,Lk 22:21,Lk 16:21,Mk 7:28,Mt 15:27	-	-
τράχηλον	τράχηλος	masculine	accusative	-	-	-	-	singular	-	noun	-	-	Ac 20:37,Lk 15:20	neck, to hug tightly ⇔ fall on someone’s neck	-
τράχηλον	τράχηλος	masculine	accusative	-	-	-	-	singular	-	noun	-	-	Ac 15:10,Lk 17:2,Mk 9:42,Mt 18:6	neck	-
τράχηλον	τράχηλος	masculine	accusative	-	-	-	-	singular	-	noun	-	-	Ro 16:4	neck, to risk one’s life ⇔ put down one’s neck	-
τρίβους	τρίβος	feminine	accusative	-	-	-	-	plural	-	noun	-	-	Mt 3:3,Mk 1:3,Lk 3:4	path	-
τρίς	τρίς	-	-	-	-	-	-	-	-	adverb	-	-	Mk 14:30,Mk 14:72,Lk 22:34,Lk 22:61,Jn 13:38,Ac 11:10,Mt 26:34,Mt 26:75,Ac 10:16,2 Co 11:25,2 Co 11:25,2 Co 12:8	three times	-
τρίτον	τρίτος	neuter	accusative	-	-	-	-	singular	third	adjective	43	-	2 Co 13:1,Mk 14:41,Lk 23:22,Jn 21:14,Jn 21:17,Jn 21:17,2 Co 12:14,Re 8:10,Re 8:12,Re 9:15,Re 12:4	-	-
τρίτη	τρίτος	feminine	nominative	-	-	-	-	singular	third	adjective	43	-	Mk 15:25,Ac 2:15,Re 11:14	-	-
τρίτην	τρίτος	feminine	accusative	-	-	-	-	singular	third	adjective	43	-	Mt 20:3,Lk 24:21,Re 6:5	-	-
τρίτης	τρίτος	feminine	genitive	-	-	-	-	singular	third	adjective	43	-	Mt 27:64,Ac 23:23	-	-
τρίτον	τρίτος	neuter	nominative	-	-	-	-	singular	third	adjective	43	-	Re 4:7,Re 8:7,Re 8:7,Re 8:8,Re 8:9,Re 8:9,Re 8:11,Re 8:12,Re 8:12,Re 8:12,Re 8:12,Re 9:18	-	-
τρίτον	τρίτος	-	-	-	-	-	-	-	third	adverb, adjective	43	-	1 Co 12:28	-	-
τρίτον	τρίτος	masculine	accusative	-	-	-	-	singular	third	adjective, adverb	43	-	Lk 20:12	-	-
τρίτος	τρίτος	masculine	nominative	-	-	-	-	singular	third	adjective	43	-	Mt 22:26,Mk 12:21,Lk 20:31,Re 8:10,Re 14:9,Re 16:4,Re 21:19	-	-
τρίτου	τρίτος	neuter	genitive	-	-	-	-	singular	third	adjective	43	-	Mt 26:44,Re 6:5	-	-
τρίτου	τρίτος	masculine	genitive	-	-	-	-	singular	third	adjective	43	-	2 Co 12:2	-	-
τρίτῃ	τρίτος	feminine	dative	-	-	-	-	singular	third	adjective	43	-	Mt 16:21,Mt 17:23,Mt 20:19,Lk 9:22,Lk 12:38,Lk 13:32,Lk 18:33,Lk 24:7,Lk 24:46,Jn 2:1,Ac 10:40,Ac 27:19,1 Co 15:4	-	-
τριῶν	τρεῖς	feminine	genitive	-	-	-	-	plural	three	adjective	30	-	Ac 28:15,Mt 26:61,Mk 14:58,Ac 5:7,Re 9:18	-	-
τρία	τρεῖς	neuter	accusative	-	-	-	-	plural	three	adjective	30	-	Mt 13:33,Lk 4:25,Lk 13:7,Lk 13:21,Ac 17:2,Ga 1:18,Re 16:13,Re 16:19	-	-
τρία	τρεῖς	neuter	nominative	-	-	-	-	plural	three	adjective	30	-	1 Co 13:13	-	-
τρεῖς	τρεῖς	feminine	accusative	-	-	-	-	plural	three	adjective	30	-	Mt 12:40,Mt 12:40,Mt 12:40,Mt 12:40,Mt 17:4,Mt 27:63,Mk 8:31,Mk 9:5,Lk 2:46,Ac 9:9,Ac 25:1,Ac 28:7,Ac 28:12,Ac 28:17,Re 11:9,Re 11:11	-	-
τρεῖς	τρεῖς	feminine	nominative, accusative	-	-	-	-	plural	three	adjective	30	-	Mt 15:32,Mk 8:2	-	-
τρεῖς	τρεῖς	feminine, masculine	accusative	-	-	-	-	plural	three	adjective	30	-	Mk 9:31,Mk 10:34	-	-
τρεῖς	τρεῖς	masculine	accusative, nominative	-	-	-	-	plural	three	adjective	30	-	1 Co 14:27	-	-
τρεῖς	τρεῖς	feminine, masculine	nominative	-	-	-	-	plural	three	adjective	30	-	1 Co 10:8,Re 6:6	-	-
τρεῖς	τρεῖς	feminine, masculine	accusative, nominative	-	-	-	-	plural	three	adjective	30	-	Lk 9:33	-	-
τρεῖς	τρεῖς	masculine	nominative	-	-	-	-	plural	three	adjective	30	-	Mt 18:20,Lk 12:52,Ac 10:19,Ac 11:11,1 Co 14:29,1 Jn 5:7,1 Jn 5:8,Re 21:13,Re 21:13,Re 21:13,Re 21:13	-	-
τρεῖς	τρεῖς	masculine	accusative	-	-	-	-	plural	three	adjective	30	-	Lk 1:56,Lk 11:5,Jn 2:6,Ac 7:20,Ac 19:8,Ac 20:3,Ac 28:11,Jas 5:17	-	-
τρισίν	τρεῖς	masculine	dative	-	-	-	-	plural	three	adjective	30	-	Lk 12:52,Heb 10:28	-	-
τρισίν	τρεῖς	feminine	dative	-	-	-	-	plural	three	adjective	30	-	Mt 27:40,Mk 15:29,Jn 2:19,Jn 2:20	-	-
τριῶν	τρεῖς	masculine	genitive	-	-	-	-	plural	three	adjective	30	-	Mt 18:16,Lk 10:36,Jn 21:11,2 Co 13:1,1 Ti 5:19,Re 8:13	-	-
τριάκοντα	τριάκοντα	-	-	-	-	-	-	-	-	indeclinable, adjective	-	-	Ga 3:17,Jn 6:19,Jn 5:5,Lk 3:23,Mt 27:9,Mt 27:3,Mt 26:15	thirty (count)	-
τριάκοντα	τριάκοντα	-	-	-	-	-	-	-	-	indeclinable, adjective	-	-	Mk 4:20,Mk 4:8,Mt 13:23,Mt 13:8	thirty	-
τροφή	τροφή	feminine	nominative	-	-	-	-	singular	food, provisions	noun	48	-	Heb 5:14,Mt 3:4	-	-
τροφάς	τροφή	feminine	accusative	-	-	-	-	plural	food, provisions	noun	48	-	Jn 4:8	-	-
τροφήν	τροφή	feminine	accusative	-	-	-	-	singular	food, provisions	noun	48	-	Ac 9:19,Mt 24:45	-	-
τροφῆς	τροφή	feminine	genitive	-	-	-	-	singular	food, provisions	noun	48	-	Jas 2:15,Heb 5:12,Ac 27:38,Ac 27:36,Ac 27:34,Ac 27:33,Ac 14:17,Ac 2:46,Lk 12:23,Mt 10:10,Mt 6:25	-	-
τρόμος	τρόμος	masculine	nominative	-	-	-	-	singular	-	noun	-	-	Mk 16:8	trembling (act)	-
τρόμου	τρόμος	masculine	genitive	-	-	-	-	singular	-	noun	-	-	2 Co 7:15,Eph 6:5,Php 2:12	trembling (act)	-
τρόμῳ	τρόμος	masculine	dative	-	-	-	-	singular	-	noun	-	-	1 Co 2:3	trembling (act)	-
τρόπον	τρόπος	masculine	accusative	-	-	-	-	singular	-	noun	-	-	Jud 7,2 Th 2:3,Ro 3:2,Mt 23:37	manner	-
τρόπον	τρόπος	masculine	accusative	-	-	-	-	singular	-	noun	-	-	2 Ti 3:8,Ac 27:25,Ac 15:11,Ac 7:28,Ac 1:11,Lk 13:34	manner, even as	-
τρόπος	τρόπος	masculine	nominative	-	-	-	-	singular	-	noun	-	-	Heb 13:5	manner (behavior)	-
τρόπῳ	τρόπος	masculine	dative	-	-	-	-	singular	-	noun	-	-	2 Th 3:16,Php 1:18	manner	-
τρώγοντες	τρώγω	masculine	nominative	present	active	participle	-	plural	-	verb	-	-	Mt 24:38	to eat (chomp)	-
τρώγων	τρώγω	masculine	nominative	present	active	participle	-	singular	-	verb	-	-	Jn 13:18,Jn 6:58,Jn 6:57,Jn 6:56,Jn 6:54	to eat (chomp)	-
τέτυχεν	τυγχάνω	-	-	perfect	active	indicative	third person	singular	-	verb	-	-	Heb 8:6	to obtain	-
τυγχάνοντες	τυγχάνω	masculine	nominative	present	active	participle	-	plural	-	verb	-	-	Ac 24:2	to obtain	-
τυχεῖν	τυγχάνω	-	-	aorist	active	infinitive	-	-	-	verb	-	-	Lk 20:35,Ac 27:3	to obtain	-
τυχούσας	τυγχάνω	feminine	accusative	aorist	active	participle	-	plural	-	verb	-	-	Ac 19:11	to be ordinary	-
τυχοῦσαν	τυγχάνω	feminine	accusative	aorist	active	participle	-	singular	-	verb	-	-	Ac 28:2	to be ordinary	-
τυχόν	τυγχάνω	neuter	accusative	aorist	active	participle	-	singular	-	verb	-	-	1 Co 16:6	perhaps	-
τυχών	τυγχάνω	masculine	nominative	aorist	active	participle	-	singular	-	verb	-	-	Ac 26:22	to obtain	-
τύχοι	τυγχάνω	-	-	aorist	active	optative	third person	singular	-	verb	-	-	1 Co 14:10,1 Co 15:37	to be ordinary	-
τύχωσιν	τυγχάνω	-	-	aorist	active	subjunctive	third person	plural	-	verb	-	-	2 Ti 2:10,Heb 11:35	to obtain	-
τυφλέ	τυφλός	masculine	vocative	-	-	-	-	singular	blind (often used as a substantive: ὁ τυφλός "the blind man")	adjective	20	-	Mt 23:26	-	-
τυφλοί	τυφλός	masculine	vocative	-	-	-	-	plural	blind (often used as a substantive: ὁ τυφλός "the blind man")	adjective	20	-	Mt 23:17,Mt 23:19,Mt 23:24,Mt 23:16	-	-
τυφλοί	τυφλός	masculine	nominative	-	-	-	-	plural	blind (often used as a substantive: ὁ τυφλός "the blind man")	adjective	20	-	Mt 9:28,Mt 15:14,Jn 9:40,Mt 9:27,Mt 11:5,Mt 20:30,Mt 21:14,Lk 7:22,Jn 9:39,Jn 9:41	-	-
τυφλούς	τυφλός	masculine	accusative	-	-	-	-	plural	blind (often used as a substantive: ὁ τυφλός "the blind man")	adjective	20	-	Mt 15:30,Lk 14:13,Mt 15:31,Lk 14:21	-	-
τυφλοῖς	τυφλός	masculine	dative	-	-	-	-	plural	blind (often used as a substantive: ὁ τυφλός "the blind man")	adjective	20	-	Lk 4:18,Lk 7:21	-	-
τυφλοῦ	τυφλός	masculine	genitive	-	-	-	-	singular	blind (often used as a substantive: ὁ τυφλός "the blind man")	adjective	20	-	Mk 8:23,Jn 9:32,Jn 11:37	-	-
τυφλόν	τυφλός	masculine	accusative	-	-	-	-	singular	blind (often used as a substantive: ὁ τυφλός "the blind man")	adjective	20	-	Jn 9:13,Mt 15:14,Mk 8:22,Mk 10:49,Lk 6:39,Jn 9:1	-	-
τυφλός	τυφλός	masculine	nominative	-	-	-	-	singular	blind (often used as a substantive: ὁ τυφλός "the blind man")	adjective	20	-	Lk 18:35,2 Pe 1:9,Mt 12:22,Mt 15:14,Mk 10:46,Mk 10:51,Lk 6:39,Jn 9:2,Jn 9:18,Jn 9:19,Jn 9:20,Jn 9:24,Jn 9:25,Ac 13:11,Re 3:17	-	-
τυφλῶν	τυφλός	masculine	genitive	-	-	-	-	plural	blind (often used as a substantive: ὁ τυφλός "the blind man")	adjective	20	-	Mt 15:14,Jn 5:3,Jn 10:21,Ro 2:19	-	-
τυφλῷ	τυφλός	masculine	dative	-	-	-	-	singular	blind (often used as a substantive: ὁ τυφλός "the blind man")	adjective	20	-	Jn 9:17	-	-
τετύφλωκεν	τυφλόω	-	-	perfect	active	indicative	third person	singular	I am blinding (someone); I am blind (passive)	verb	34	-	Jn 12:40	-	-
ἐτύφλωσεν	τυφλόω	-	-	aorist	active	indicative	third person	singular	I am blinding (someone); I am blind (passive)	verb	34	-	2 Co 4:4,1 Jn 2:11	-	-
τόπον	τόπος	masculine	accusative	-	-	-	-	singular	place	noun	27	-	Jn 19:17,Mt 14:13,Mt 26:52,Mt 27:33,Mt 28:6,Mk 15:22,Lk 4:17,Lk 4:37,Lk 10:1,Lk 10:32,Lk 14:9,Lk 14:9,Lk 14:10,Lk 19:5,Lk 23:33,Jn 10:40,Jn 11:48,Jn 14:2,Jn 14:3,Jn 18:2,Jn 19:13,Jn 20:7,Ac 1:25,Ac 6:14,Ac 12:17,Ac 21:28,Ac 25:16,Ac 27:8,Ac 27:41,Ac 28:7,Ro 12:19,Ro 15:23,1 Co 14:16,Eph 4:27,Heb 11:8,Heb 12:17,Re 12:6,Re 12:14,Re 16:16,Mk 1:35,Mk 6:31,Mk 6:32,Lk 4:42,Lk 16:28,Ac 1:25,Re 18:17	-	-
τόπος	τόπος	masculine	nominative	-	-	-	-	singular	place	noun	27	-	Mt 27:33,Mk 15:22,Mt 14:15,Mk 6:11,Mk 6:35,Mk 16:6,Lk 2:7,Lk 14:22,Jn 4:20,Jn 19:20,Ac 4:31,Ac 7:33,Ac 7:49,Heb 8:7,Re 12:8,Re 20:11	-	-
τόποις	τόπος	masculine	dative	-	-	-	-	plural	place	noun	27	-	Ac 16:3,Mk 1:45	-	-
τόπου	τόπος	masculine	genitive	-	-	-	-	singular	place	noun	27	-	Mt 14:35,Lk 6:17,Lk 22:40,Jn 6:23,Ac 6:13,Ac 21:28,Re 2:5	-	-
τόπους	τόπος	masculine	accusative	-	-	-	-	plural	place	noun	27	-	Mt 24:7,Mk 13:8,Lk 21:11,Ac 27:2,Ac 27:29	-	-
τόπων	τόπος	masculine	genitive	-	-	-	-	plural	place	noun	27	-	Mt 12:43,Lk 11:24,Re 6:14	-	-
τόπῳ	τόπος	masculine	dative	-	-	-	-	singular	place	noun	27	-	Mt 24:15,Lk 11:1,Jn 5:13,Jn 6:10,Jn 11:6,Jn 11:30,Jn 19:41,Ac 7:7,Ro 9:26,1 Co 1:2,2 Co 2:14,1 Th 1:8,1 Ti 2:8,2 Pe 1:19,Lk 9:12	-	-
τότε	τότε	-	-	-	-	-	-	-	then; at that time	adverb	27	-	Mt 2:7,Mt 2:16,Mt 3:5,Mt 3:13,Mt 4:1,Mt 4:5,Mt 4:11,Mt 9:14,Mt 11:20,Mt 12:22,Mt 12:38,Mt 13:36,Mt 15:1,Mt 15:12,Mt 16:20,Mt 16:24,Mt 17:19,Mt 18:21,Mt 18:32,Mt 19:13,Mt 19:27,Mt 20:20,Mt 22:15,Mt 23:1,Mt 24:9,Mt 24:23,Mt 24:40,Mt 25:1,Mt 25:34,Mt 25:41,Mt 26:3,Mt 26:14,Mt 26:31,Mt 26:36,Mt 26:56,Mt 26:65,Mt 26:67,Mt 27:3,Mt 27:27,Mt 27:38,Lk 21:10,Jn 19:1,Jn 19:16,Ac 1:12,Ac 4:8,Ac 5:26,Ac 15:22,Ac 21:26,Mt 2:17,Mt 3:15,Mt 4:10,Mt 4:17,Mt 5:24,Mt 7:5,Mt 7:23,Mt 8:26,Mt 9:6,Mt 9:15,Mt 9:29,Mt 9:37,Mt 12:13,Mt 12:29,Mt 12:44,Mt 12:45,Mt 13:26,Mt 13:43,Mt 15:28,Mt 16:12,Mt 16:21,Mt 16:27,Mt 17:13,Mt 21:1,Mt 22:8,Mt 22:13,Mt 22:21,Mt 24:10,Mt 24:14,Mt 24:16,Mt 24:21,Mt 24:30,Mt 24:30,Mt 25:7,Mt 25:31,Mt 25:37,Mt 25:44,Mt 25:45,Mt 26:16,Mt 26:38,Mt 26:45,Mt 26:50,Mt 26:52,Mt 26:74,Mt 27:9,Mt 27:13,Mt 27:16,Mt 27:26,Mt 27:58,Mt 28:10,Mk 2:20,Mk 3:27,Mk 13:14,Mk 13:21,Mk 13:26,Mk 13:27,Lk 5:35,Lk 6:42,Lk 11:24,Lk 11:26,Lk 13:26,Lk 14:9,Lk 14:10,Lk 14:21,Lk 16:16,Lk 21:20,Lk 21:21,Lk 21:27,Lk 23:30,Lk 24:45,Jn 7:10,Jn 8:28,Jn 10:22,Jn 11:6,Jn 11:14,Jn 12:16,Jn 13:27,Jn 20:8,Ac 6:11,Ac 7:4,Ac 8:17,Ac 10:46,Ac 10:48,Ac 13:3,Ac 13:12,Ac 17:14,Ac 21:13,Ac 21:33,Ac 23:3,Ac 25:12,Ac 26:1,Ac 27:21,Ac 27:32,Ac 28:1,Ro 6:21,1 Co 4:5,1 Co 13:12,1 Co 13:12,1 Co 15:28,1 Co 15:54,1 Co 16:2,2 Co 12:10,Ga 4:8,Ga 4:29,Ga 6:4,Col 3:4,1 Th 5:3,2 Th 2:8,Heb 10:7,Heb 10:9,Heb 12:26,2 Pe 3:6	-	-
τύποι	τύπος	masculine	nominative	-	-	-	-	plural	example, type, pattern	noun	49	-	1 Pe 5:3,1 Co 10:6	-	-
τύπον	τύπος	masculine	accusative	-	-	-	-	singular	example, type, pattern	noun	49	-	Heb 8:5,Tt 2:7,2 Th 3:9,1 Th 1:7,Php 3:17,Ro 6:17,Ac 23:25,Ac 7:44,Jn 20:25,Jn 20:25	-	-
τύπος	τύπος	masculine	nominative	-	-	-	-	singular	example, type, pattern	noun	49	-	1 Ti 4:12,Ro 5:14	-	-
τύπους	τύπος	masculine	accusative	-	-	-	-	plural	example, type, pattern	noun	49	-	Ac 7:43	-	-
υἱέ	υἱός	masculine	vocative	-	-	-	-	singular	son	noun	3	-	Heb 12:5,Mt 8:29,Mk 5:7,Mk 10:47,Mk 10:48,Lk 8:28,Lk 18:38,Lk 18:39,Ac 13:10	-	-
υἱοί	υἱός	masculine	nominative	-	-	-	-	plural	son	noun	3	-	Mt 17:26,Mt 20:21,Lk 20:36,Ga 4:6,Heb 12:8,Mt 23:31,Ga 3:7,Mt 5:9,Mt 5:45,Mt 8:12,Mt 12:27,Mt 13:38,Mt 13:38,Mk 3:17,Mk 10:35,Lk 6:35,Lk 11:19,Lk 20:34,Lk 20:36,Jn 4:12,Jn 12:36,Ac 2:17,Ac 3:25,Ac 19:14,Ro 8:14,Ro 9:26,Ga 3:26,1 Th 5:5,1 Th 5:5,Mt 9:15,Mk 2:19,Lk 16:8	-	-
υἱούς	υἱός	masculine	accusative	-	-	-	-	plural	son	noun	3	-	Lk 15:11,Mt 26:37,Lk 5:10,Ac 7:23,Ac 7:29,2 Co 3:7,2 Co 3:13,Ga 4:22,Eph 5:6,Col 3:6,Heb 2:10,Lk 5:34,Lk 16:8,2 Co 6:18	-	-
υἱοί	υἱός	masculine	vocative	-	-	-	-	plural	son	noun	3	-	Ac 13:26	-	-
