Result	Lemma	Gender	Case	Tense	Voice	Mood	Person	Number	Gloss	Part	Chapter	Adverb/particle Type	Reference	Sense	Pronoun Type
μηδὲν	μηδείς	neuter	accusative	-	-	-	-	singular	no one (= μή + εἷς – used with non-indicative verbs)	adjective	30	-	Mk 1:44,Mk 5:26,Mk 6:8,Lk 3:13,Lk 6:35,Lk 9:3,Ac 4:21,Ac 19:36,Ac 25:25,Ac 28:6,Ro 13:8,1 Co 10:25,1 Co 10:27,2 Co 6:10,2 Co 11:5	nothing	-
μηδὲν	μηδείς	neuter	nominative	-	-	-	-	singular	no one (= μή + εἷς – used with non-indicative verbs)	adjective	30	-	Ga 6:3	-	-
μηθὲν	μηδείς	neuter	accusative	-	-	-	-	singular	no one (= μή + εἷς – used with non-indicative verbs)	adjective	30	-	Ac 27:33	nothing	-
Μηκέτι	μηκέτι	-	-	-	-	-	-	-	no longer, no more	adverb	31	-	Ro 14:13,1 Ti 5:23	no longer	-
μηκέτι	μηκέτι	-	-	-	-	-	-	-	no longer, no more	adverb	31	-	Mt 21:19,Mk 1:45,Mk 2:2,Mk 9:25,Mk 11:14,Lk 8:49,Jn 5:14,Jn 8:11,Ac 4:17,Ac 13:34,Ac 25:24,Ro 6:6,Ro 15:23,2 Co 5:15,Eph 4:14,Eph 4:17,Eph 4:28,1 Th 3:1,1 Th 3:5,1 Pe 4:2	no longer	-
Μικρὸν	μικρός	neuter	accusative	-	-	-	-	singular	small, little	adjective	31	-	Jn 16:16	short time	-
μικρούς	μικρός	masculine	accusative	-	-	-	-	plural	small, little	adjective	31	-	Re 20:12	lowly person ⇔ little one	-
μικροὶ	μικρός	masculine	vocative, nominative	-	-	-	-	plural	small, little	adjective	31	-	Re 19:5	lowly person ⇔ little one	-
μικροὺς	μικρός	masculine	accusative	-	-	-	-	plural	small, little	adjective	31	-	Re 11:18,Re 13:16	lowly person ⇔ little one	-
μικροῦ	μικρός	masculine	genitive	-	-	-	-	singular	small, little	adjective	31	-	Heb 8:11	lowly person ⇔ little one	-
μικροῦ	μικρός	masculine	genitive	-	-	-	-	singular	small, little	adjective	31	-	Mk 15:40	younger (junior)	-
μικροῦ	μικρός	masculine	genitive	-	-	-	-	singular	small, little	adjective	31	-	Ac 8:10	humble (quality)	-
μικρόν	μικρός	neuter	accusative	-	-	-	-	singular	small, little	adjective	31	-	Jn 16:18	short time	-
μικρόν	μικρός	masculine	accusative	-	-	-	-	singular	small, little	adjective	31	-	Re 6:11	short (temporal)	-
μικρόν	μικρός	neuter	accusative	-	-	-	-	singular	small, little	adjective	31	-	2 Co 11:1,2 Co 11:16	small	-
μικρότερον	μικρός	neuter	nominative	-	-	-	-	singular	small, little	adjective	31	-	Mt 13:32,Mk 4:31	small	-
μικρότερος	μικρός	masculine	nominative	-	-	-	-	singular	small, little	adjective	31	-	Lk 7:28,Lk 9:48	lesser	-
μικρότερος	μικρός	masculine	nominative	-	-	-	-	singular	small, little	adjective	31	-	Mt 11:11	humble (quality)	-
μικρὰ	μικρός	feminine	nominative	-	-	-	-	singular	small, little	adjective	31	-	1 Co 5:6,Ga 5:9	small	-
μικρὰν	μικρός	feminine	accusative	-	-	-	-	singular	small, little	adjective	31	-	Re 3:8	small	-
μικρὸν	μικρός	masculine	accusative	-	-	-	-	singular	small, little	adjective	31	-	Jn 7:33,Jn 12:35,Re 20:3	short (temporal)	-
μικρὸν	μικρός	neuter	vocative, nominative	-	-	-	-	singular	small, little	adjective	31	-	Lk 12:32	small	-
μικρὸν	μικρός	neuter	nominative	-	-	-	-	singular	small, little	adjective	31	-	Jas 3:5	small	-
μικρὸν	μικρός	neuter	accusative	-	-	-	-	singular	small, little	adjective	31	-	Mk 14:35	a little farther	-
μικρὸν	μικρός	masculine	accusative	-	-	-	-	singular	small, little	adjective	31	-	Mk 14:70	a little farther	-
μικρὸν	μικρός	masculine, neuter	accusative	-	-	-	-	singular	small, little	adjective	31	-	Heb 10:37	a bit	-
μικρὸν	μικρός	neuter	accusative	-	-	-	-	singular	small, little	adjective	31	-	Mt 26:73,Jn 13:33,Jn 14:19,Jn 16:16,Jn 16:17,Jn 16:17,Jn 16:19,Jn 16:19	short time	-
μικρὸν	μικρός	neuter, masculine	accusative	-	-	-	-	singular	small, little	adjective	31	-	Mt 26:39	a little farther	-
μικρὸς	μικρός	masculine	nominative	-	-	-	-	singular	small, little	adjective	31	-	Lk 19:3	short (height)	-
μικρῶν	μικρός	masculine	genitive	-	-	-	-	plural	small, little	adjective	31	-	Mt 18:6,Mt 18:10,Mt 18:14,Mk 9:42,Lk 17:2	child ⇔ little one	-
μικρῶν	μικρός	masculine	genitive	-	-	-	-	plural	small, little	adjective	31	-	Mt 10:42,Re 19:18	lowly person ⇔ little one	-
μικρῷ	μικρός	masculine	dative	-	-	-	-	singular	small, little	adjective	31	-	Ac 26:22	lowly person ⇔ little one	-
μιμηταί	μιμητής	masculine	nominative	-	-	-	-	plural	-	noun	-	-	1 Co 4:16,1 Co 11:1	imitator	-
μιμηταὶ	μιμητής	masculine	nominative	-	-	-	-	plural	-	noun	-	-	Eph 5:1,1 Th 1:6,1 Th 2:14,Heb 6:12	imitator	-
μέμνησθε	μιμνῄσκομαι	-	-	perfect	middle, passive	indicative	second person	plural	-	verb	-	-	1 Co 11:2	to remember (recall)	-
μεμνημένος	μιμνῄσκομαι	masculine	nominative	perfect	passive	participle	-	singular	-	verb	-	-	2 Ti 1:4	to remember (recall)	-
μιμνῄσκεσθε	μιμνῄσκομαι	-	-	present	either middle or passive	imperative	second person	plural	-	verb	-	-	Heb 13:3	to remember (recall)	-
μιμνῄσκῃ	μιμνῄσκομαι	-	-	present	either middle or passive	indicative	second person	singular	-	verb	-	-	Heb 2:6	to remember (recall)	-
μνήσθητί	μιμνῄσκομαι	-	-	aorist	passive	imperative	second person	singular	-	verb	-	-	Lk 23:42	to remember (recall)	-
μνήσθητε	μιμνῄσκομαι	-	-	aorist	passive	imperative	second person	plural	-	verb	-	-	Lk 24:6,Jud 17	to remember (recall)	-
μνήσθητι	μιμνῄσκομαι	-	-	aorist	passive	imperative	second person	singular	-	verb	-	-	Lk 16:25	to remember (recall)	-
μνησθήσομαι	μιμνῄσκομαι	-	-	future	passive	indicative	first person	singular	-	verb	-	-	Heb 10:17	to remember (recall)	-
μνησθῆναι	μιμνῄσκομαι	-	-	aorist	passive	infinitive	-	-	-	verb	-	-	Lk 1:54,Lk 1:72,2 Pe 3:2	to remember (recall)	-
μνησθῇς	μιμνῄσκομαι	-	-	aorist	passive	subjunctive	second person	singular	-	verb	-	-	Mt 5:23	to remember (recall)	-
μνησθῶ	μιμνῄσκομαι	-	-	aorist	passive	subjunctive	first person	singular	-	verb	-	-	Heb 8:12	to remember (recall)	-
ἐμνήσθη	μιμνῄσκομαι	-	-	aorist	passive	indicative	third person	singular	-	verb	-	-	Mt 26:75,Re 16:19	to remember (recall)	-
ἐμνήσθημεν	μιμνῄσκομαι	-	-	aorist	passive	indicative	first person	plural	-	verb	-	-	Mt 27:63	to remember (recall)	-
ἐμνήσθην	μιμνῄσκομαι	-	-	aorist	passive	indicative	first person	singular	-	verb	-	-	Ac 11:16	to remember (recall)	-
ἐμνήσθησαν	μιμνῄσκομαι	-	-	aorist	passive	indicative	third person	plural	-	verb	-	-	Lk 24:8,Jn 2:17,Jn 2:22,Jn 12:16,Ac 10:31	to remember (recall)	-
μεμίσηκεν	μισέω	-	-	perfect	active	indicative	third person	singular	I hate	verb	33	-	Jn 15:18	to hate	-
μεμισήκασιν	μισέω	-	-	perfect	active	indicative	third person	plural	I hate	verb	33	-	Jn 15:24	to hate	-
μεμισημένου	μισέω	neuter	genitive	perfect	passive	participle	-	singular	I hate	verb	33	-	Re 18:2	to be hated (state)	-
μισήσει	μισέω	-	-	future	active	indicative	third person	singular	I hate	verb	33	-	Mt 6:24,Lk 16:13	to hate	-
μισήσεις	μισέω	-	-	future	active	indicative	second person	singular	I hate	verb	33	-	Mt 5:43	to hate	-
μισήσουσιν	μισέω	-	-	future	active	indicative	third person	plural	I hate	verb	33	-	Mt 24:10,Re 17:16	to hate	-
μισήσωσιν	μισέω	-	-	aorist	active	subjunctive	third person	plural	I hate	verb	33	-	Lk 6:22	to hate	-
μισεῖ	μισέω	-	-	present	active	indicative	third person	singular	I hate	verb	33	-	Lk 14:26,Jn 3:20,Jn 7:7,Jn 15:18,Jn 15:19,Jn 15:23,1 Jn 3:13	to hate	-
μισεῖν	μισέω	-	-	present	active	infinitive	-	-	I hate	verb	33	-	Jn 7:7	to hate	-
μισεῖς	μισέω	-	-	present	active	indicative	second person	singular	I hate	verb	33	-	Re 2:6	to hate	-
μισούμενοι	μισέω	masculine	nominative	present	passive	participle	-	plural	I hate	verb	33	-	Mt 10:22,Mt 24:9,Mk 13:13,Lk 21:17	to be hated	-
μισούντων	μισέω	masculine	genitive	present	active	participle	-	plural	I hate	verb	33	-	Lk 1:71	to hate	-
μισοῦντες	μισέω	masculine	nominative	present	active	participle	-	plural	I hate	verb	33	-	Tt 3:3,Jud 23	to hate	-
μισοῦσιν	μισέω	masculine	dative	present	active	participle	-	plural	I hate	verb	33	-	Lk 6:27	to hate	-
μισῇ	μισέω	-	-	present	active	subjunctive	third person	singular	I hate	verb	33	-	1 Jn 4:20	to hate	-
μισῶ	μισέω	-	-	present	active	indicative	first person	singular	I hate	verb	33	-	Ro 7:15,Re 2:6	to hate	-
μισῶν	μισέω	masculine	nominative	present	active	participle	-	singular	I hate	verb	33	-	Jn 12:25,Jn 15:23,1 Jn 2:9,1 Jn 2:11,1 Jn 3:15	to hate	-
ἐμίσησάν	μισέω	-	-	aorist	active	indicative	third person	plural	I hate	verb	33	-	Jn 15:25	to hate	-
ἐμίσησα	μισέω	-	-	aorist	active	indicative	first person	singular	I hate	verb	33	-	Ro 9:13	to hate	-
ἐμίσησας	μισέω	-	-	aorist	active	indicative	second person	singular	I hate	verb	33	-	Heb 1:9	to hate	-
ἐμίσησεν	μισέω	-	-	aorist	active	indicative	third person	singular	I hate	verb	33	-	Jn 17:14,Eph 5:29	to hate	-
ἐμίσουν	μισέω	-	-	imperfect	active	indicative	third person	plural	I hate	verb	33	-	Lk 19:14	to hate	-
μισθοῦ	μισθός	masculine	genitive	-	-	-	-	singular	-	noun	-	-	Lk 10:7,Ac 1:18,1 Ti 5:18	wage	-
μισθοῦ	μισθός	masculine	genitive	-	-	-	-	singular	-	noun	-	-	Jud 11	recompense ⇔ wage	-
μισθός	μισθός	masculine	nominative	-	-	-	-	singular	-	noun	-	-	1 Co 9:18,Re 22:12	recompense ⇔ wage	-
μισθὸν	μισθός	masculine	accusative	-	-	-	-	singular	-	noun	-	-	Mt 20:8,Jn 4:36,1 Co 3:8	wage	-
μισθὸν	μισθός	masculine	accusative	-	-	-	-	singular	-	noun	-	-	Mt 5:46,Mt 6:1,Mt 6:2,Mt 6:5,Mt 6:16,Mt 10:41,Mt 10:41,Mt 10:42,Mk 9:41,1 Co 3:14,1 Co 9:17,2 Pe 2:13,2 Pe 2:15,2 Jn 8,Re 11:18	recompense ⇔ wage	-
μισθὸς	μισθός	masculine	nominative	-	-	-	-	singular	-	noun	-	-	Ro 4:4,Jas 5:4	wage	-
μισθὸς	μισθός	masculine	nominative	-	-	-	-	singular	-	noun	-	-	Mt 5:12,Lk 6:23,Lk 6:35	recompense ⇔ wage	-
μνημείοις	μνημεῖον	neuter	dative	-	-	-	-	plural	monument, grave	noun	33	-	Jn 5:28	grave	-
μνημείου	μνημεῖον	neuter	genitive	-	-	-	-	singular	monument, grave	noun	33	-	Mt 27:60,Mt 28:8,Mk 15:46,Mk 16:3,Mk 16:8,Lk 24:2,Lk 24:9,Jn 12:17,Jn 20:1,Jn 20:2	memorial chamber	-
μνημείων	μνημεῖον	neuter	genitive	-	-	-	-	plural	monument, grave	noun	33	-	Mt 8:28,Mt 27:53,Mk 5:2	memorial chamber	-
μνημείῳ	μνημεῖον	neuter	dative	-	-	-	-	singular	monument, grave	noun	33	-	Mt 27:60,Mk 6:29,Mk 15:46,Jn 11:17,Jn 20:11	memorial chamber	-
μνημεῖα	μνημεῖον	neuter	nominative	-	-	-	-	plural	monument, grave	noun	33	-	Lk 11:44	grave	-
μνημεῖα	μνημεῖον	neuter	accusative	-	-	-	-	plural	monument, grave	noun	33	-	Lk 11:47,Mt 23:29	memorial chamber	-
μνημεῖα	μνημεῖον	neuter	nominative	-	-	-	-	plural	monument, grave	noun	33	-	Mt 27:52	memorial chamber	-
μνημεῖον	μνημεῖον	neuter	nominative	-	-	-	-	singular	monument, grave	noun	33	-	Jn 19:41,Jn 19:42	memorial chamber	-
μνημεῖον	μνημεῖον	neuter	accusative	-	-	-	-	singular	monument, grave	noun	33	-	Mk 16:2,Mk 16:5,Lk 23:55,Lk 24:12,Lk 24:22,Lk 24:24,Jn 11:31,Jn 11:38,Jn 20:1,Jn 20:3,Jn 20:4,Jn 20:6,Jn 20:8,Jn 20:11,Ac 13:29	memorial chamber	-
μοιχευθῆναι	μοιχεύω	-	-	aorist	passive	infinitive	-	-	-	verb	-	-	Mt 5:32	to commit adultery	-
μοιχευομένη	μοιχεύω	feminine	nominative	present	passive	participle	-	singular	-	verb	-	-	Jn 8:4	to commit adultery (female)	-
μοιχεύει	μοιχεύω	-	-	present	active	indicative	third person	singular	-	verb	-	-	Lk 16:18,Lk 16:18	to commit adultery	-
μοιχεύειν	μοιχεύω	-	-	present	active	infinitive	-	-	-	verb	-	-	Ro 2:22	to commit adultery	-
μοιχεύεις	μοιχεύω	-	-	present	active	indicative	second person	singular	-	verb	-	-	Ro 2:22,Jas 2:11	to commit adultery	-
μοιχεύοντας	μοιχεύω	masculine	accusative	present	active	participle	-	plural	-	verb	-	-	Re 2:22	to commit adultery	-
μοιχεύσεις	μοιχεύω	-	-	future	active	indicative	second person	singular	-	verb	-	-	Mt 5:27,Mt 19:18,Ro 13:9	to commit adultery	-
μοιχεύσῃς	μοιχεύω	-	-	aorist	active	subjunctive	second person	singular	-	verb	-	-	Mk 10:19,Lk 18:20,Jas 2:11	to commit adultery	-
ἐμοίχευσεν	μοιχεύω	-	-	aorist	active	indicative	third person	singular	-	verb	-	-	Mt 5:28	to commit adultery	-
μολύνεται	μολύνω	-	-	present	passive	indicative	third person	singular	-	verb	-	-	1 Co 8:7	to be defiled ⇔ be dirty	-
ἐμολύνθησαν	μολύνω	-	-	aorist	passive	indicative	third person	plural	-	verb	-	-	Re 14:4	to be defiled ⇔ be dirty	-
ἐμόλυναν	μολύνω	-	-	aorist	active	indicative	third person	plural	-	verb	-	-	Re 3:4	to defile ⇔ dirty	-
μονογενής	μονογενής	masculine	nominative	-	-	-	-	singular	-	adjective	-	-	Lk 9:38	unique	-
μονογενοῦς	μονογενής	masculine	genitive	-	-	-	-	singular	-	adjective	-	-	Jn 1:14,Jn 3:18	unique	-
μονογενὴς	μονογενής	feminine	nominative	-	-	-	-	singular	-	adjective	-	-	Lk 8:42	unique	-
μονογενὴς	μονογενής	masculine	nominative	-	-	-	-	singular	-	adjective	-	-	Lk 7:12,Jn 1:18	unique	-
μονογενῆ	μονογενής	masculine	accusative	-	-	-	-	singular	-	adjective	-	-	Jn 3:16,Heb 11:17,1 Jn 4:9	unique	-
μυστήρια	μυστήριον	neuter	accusative	-	-	-	-	plural	-	noun	-	-	Mt 13:11,Lk 8:10,1 Co 13:2,1 Co 14:2	divine secret	-
μυστήριον	μυστήριον	neuter	accusative	-	-	-	-	singular	-	noun	-	-	1 Co 2:1	-	-
μυστήριον	μυστήριον	neuter	accusative	-	-	-	-	singular	-	noun	-	-	1 Co 15:51,Eph 6:19,1 Ti 3:9,Re 17:7	revealed secret	-
μυστήριον	μυστήριον	neuter	nominative, accusative	-	-	-	-	singular	-	noun	-	-	Mk 4:11,Eph 3:3	divine secret	-
μυστήριον	μυστήριον	neuter	nominative	-	-	-	-	singular	-	noun	-	-	1 Ti 3:16,Re 10:7	revealed secret	-
μυστήριον	μυστήριον	neuter	accusative	-	-	-	-	singular	-	noun	-	-	Ro 11:25,Eph 1:9,Col 1:26	divine secret	-
μυστήριον	μυστήριον	neuter	nominative	-	-	-	-	singular	-	noun	-	-	Eph 5:32,2 Th 2:7,Re 1:20,Re 17:5	divine secret	-
μυστήριον	μυστήριον	neuter	accusative	-	-	-	-	singular	-	noun	-	-	Col 4:3	revealed secret, to convey the Gospel ⇔ speak the mystery of Christ	-
μυστηρίου	μυστήριον	neuter	genitive	-	-	-	-	singular	-	noun	-	-	Col 1:27	revealed secret	-
μυστηρίου	μυστήριον	neuter	genitive	-	-	-	-	singular	-	noun	-	-	Ro 16:25,Eph 3:9,Col 2:2	divine secret	-
μυστηρίων	μυστήριον	neuter	genitive	-	-	-	-	plural	-	noun	-	-	1 Co 4:1	divine secret	-
μυστηρίῳ	μυστήριον	neuter	dative	-	-	-	-	singular	-	noun	-	-	1 Co 2:7	divine secret	-
μυστηρίῳ	μυστήριον	neuter	dative	-	-	-	-	singular	-	noun	-	-	Eph 3:4	revealed secret	-
Μόνον	μόνος	-	-	-	-	-	-	-	only, the single	adverb, adjective	30	-	Php 1:27	only	-
μόνα	μόνος	neuter	accusative	-	-	-	-	plural	only, the single	adjective	30	-	Lk 24:12	alone	-
μόνας	μόνος	feminine	accusative	-	-	-	-	plural	only, the single	adjective	30	-	Mk 4:10,Lk 9:18	alone (without)	-
μόνην	μόνος	feminine	accusative	-	-	-	-	singular	only, the single	adjective	30	-	Lk 10:40	alone (solitary)	-
μόνοι	μόνος	masculine	nominative	-	-	-	-	plural	only, the single	adjective	30	-	1 Th 3:1	alone (solitary)	-
μόνοι	μόνος	masculine	nominative	-	-	-	-	plural	only, the single	adjective	30	-	Jn 6:22,Php 4:15,Col 4:11	alone	-
μόνοις	μόνος	masculine	dative	-	-	-	-	plural	only, the single	adjective	30	-	Mt 12:4	alone	-
μόνον	μόνος	-	-	-	-	-	-	-	only, the single	adverb, adjective	30	-	Jn 12:9,Ac 21:13,Ga 6:12	merely	-
μόνον	μόνος	-	-	-	-	-	-	-	only, the single	adverb, adjective	30	-	Mt 17:8,Mk 9:8,Jn 16:32	alone (solitary)	-
μόνον	μόνος	-	-	-	-	-	-	-	only, the single	adverb, adjective	30	-	Ga 4:18	lone	-
μόνον	μόνος	-	-	-	-	-	-	-	only, the single	adverb, adjective	30	-	Mt 8:8,Mt 9:21,Mt 14:36,Mt 21:19,Mt 21:21,Mk 5:36,Mk 6:8,Lk 8:50,Jn 5:18,Jn 11:52,Jn 13:9,Jn 17:20,Ac 8:16,Ac 11:19,Ac 18:25,Ac 19:26,Ac 19:27,Ac 26:29,Ac 27:10,Ro 1:32,Ro 3:29,Ro 4:12,Ro 4:16,Ro 4:23,Ro 5:3,Ro 5:11,Ro 8:23,Ro 9:10,Ro 9:24,Ro 13:5,1 Co 15:19,2 Co 7:7,2 Co 8:10,2 Co 8:19,2 Co 8:21,2 Co 9:12,Ga 1:23,Ga 2:10,Ga 3:2,Eph 1:21,Php 2:12,Php 2:27,1 Th 1:5,1 Th 1:8,1 Th 2:8,2 Th 2:7,1 Ti 5:13,2 Ti 2:20,2 Ti 4:8,Heb 9:10,Heb 12:26,Jas 1:22,Jas 2:24,1 Pe 2:18,1 Jn 2:2,1 Jn 5:6	only	-
μόνον	μόνος	-	-	-	-	-	-	-	only, the single	adverb	30	-	Php 1:29	only	-
μόνον	μόνος	-	-	-	-	-	-	-	only, the single	adverb, adjective	30	-	Mt 5:47	only (solely)	-
μόνον	μόνος	masculine	accusative	-	-	-	-	singular	only, the single	adjective, adverb	30	-	Jn 8:29	alone (solitary)	-
μόνον	μόνος	masculine	accusative	-	-	-	-	singular	only, the single	adjective, adverb	30	-	Jn 17:3	lone	-
μόνον	μόνος	-	-	-	-	-	-	-	only, the single	adjective, adverb	30	-	Jud 4	alone	-
μόνον	μόνος	-	-	-	-	-	-	-	only, the single	adverb	30	-	Mt 10:42	merely	-
μόνον	μόνος	-	-	-	-	-	-	-	only, the single	adverb, adjective	30	-	Ga 5:13,Ga 6:4	alone	-
μόνον	μόνος	-	-	-	-	-	-	-	only, the single	adverb, adjective	30	-	1 Co 7:39	only if	-
μόνος	μόνος	masculine	nominative	-	-	-	-	singular	only, the single	adjective	30	-	1 Ti 6:15,1 Ti 6:16	lone	-
μόνος	μόνος	masculine	nominative	-	-	-	-	singular	only, the single	adjective	30	-	2 Ti 4:11	alone (without)	-
μόνος	μόνος	masculine	nominative	-	-	-	-	singular	only, the single	adjective	30	-	Mt 24:36,Lk 5:21,Lk 24:18,Heb 9:7,2 Jn 1,Re 15:4	alone	-
μόνος	μόνος	masculine	nominative	-	-	-	-	singular	only, the single	adjective	30	-	Mt 14:23,Mk 6:47,Lk 9:36,Jn 6:15,Jn 8:9,Jn 8:16,Jn 12:24,Jn 16:32,Ro 11:3,Ro 16:4,1 Co 9:6	alone (solitary)	-
μόνου	μόνος	masculine	genitive	-	-	-	-	singular	only, the single	adjective	30	-	Jn 5:44	lone	-
μόνου	μόνος	masculine	genitive	-	-	-	-	singular	only, the single	adjective	30	-	Mt 18:15	alone (solitary)	-
μόνους	μόνος	masculine	accusative	-	-	-	-	plural	only, the single	adjective	30	-	Lk 6:4,1 Co 14:36	alone	-
μόνους	μόνος	masculine	accusative	-	-	-	-	plural	only, the single	adjective	30	-	Mk 9:2	alone (solitary)	-
μόνῳ	μόνος	masculine	dative	-	-	-	-	singular	only, the single	adjective	30	-	Mt 4:4,Mt 4:10	alone	-
μόνῳ	μόνος	masculine	dative	-	-	-	-	singular	only, the single	adjective	30	-	Lk 4:4,Lk 4:8	only	-
μόνῳ	μόνος	masculine	dative	-	-	-	-	singular	only, the single	adjective	30	-	Ro 16:27,1 Ti 1:17,Jud 25	lone	-
μᾶλλον	μᾶλλον	-	-	-	-	-	-	-	more; rather; πολλῷ μάλλον, all the more, much more	adverb	29	-	Mt 10:6,Mt 10:28,Mt 25:9,Mt 27:24,Mk 5:26,Mk 7:36,Mk 9:42,Mk 15:11,Lk 5:15,Jn 3:19,Jn 5:18,Ac 4:19,Ac 5:14,Ac 5:29,Ac 22:2,Ac 27:11,Ro 8:34,Ro 14:13,1 Co 5:2,1 Co 6:7,1 Co 6:7,1 Co 7:21,1 Co 9:15,2 Co 2:7,2 Co 5:8,Ga 4:9,Eph 4:28,Eph 5:4,Eph 5:11,Php 1:12,1 Ti 1:4,1 Ti 6:2,2 Ti 3:4,Phm 9,Heb 11:25,Heb 12:13	rather	-
μᾶλλον	μᾶλλον	-	-	-	-	-	-	-	more; rather; πολλῷ μάλλον, all the more, much more	adverb	29	-	Mt 6:26,Mt 6:30,Mt 7:11,Mt 10:25,Mt 18:13,Mk 10:48,Lk 11:13,Lk 12:24,Lk 12:28,Lk 18:39,Jn 12:43,Jn 19:8,Ac 9:22,Ac 20:35,Ro 5:9,Ro 5:10,Ro 5:15,Ro 5:17,Ro 11:12,Ro 11:24,1 Co 9:12,1 Co 12:22,1 Co 14:1,1 Co 14:5,1 Co 14:18,2 Co 3:8,2 Co 3:9,2 Co 3:11,2 Co 7:7,2 Co 7:13,2 Co 12:9,Ga 4:27,Php 1:9,Php 1:9,Php 1:23,Php 2:12,Php 3:4,1 Th 4:1,1 Th 4:10,Phm 16,Heb 9:14,Heb 10:25,Heb 12:9,Heb 12:25,2 Pe 1:10	more (extent)	-
Νέαν	νέος	feminine	accusative	-	-	-	-	singular	-	adjective	-	-	Ac 16:11	-	-
νέας	νέος	feminine	genitive	-	-	-	-	singular	-	adjective	-	-	Heb 12:24	new (different)	-
νέας	νέος	feminine	accusative	-	-	-	-	plural	-	adjective	-	-	Tt 2:4	young woman	-
νέον	νέος	neuter	nominative	-	-	-	-	singular	-	adjective	-	-	1 Co 5:7	fresh	-
νέον	νέος	masculine	accusative	-	-	-	-	singular	-	adjective	-	-	Mt 9:17,Mt 9:17,Lk 5:37,Lk 5:38,Mk 2:22,Mk 2:22	new wine, new (immature)	-
νέον	νέος	masculine	accusative	-	-	-	-	singular	-	adjective	-	-	Col 3:10	new self	-
νέον	νέος	masculine	accusative	-	-	-	-	singular	-	adjective	-	-	Lk 5:39	new (immature)	-
νέος	νέος	masculine	nominative	-	-	-	-	singular	-	adjective	-	-	Lk 5:37	new wine, new (immature)	-
νεωτέρας	νέος	feminine	accusative	-	-	-	-	plural	-	adjective	-	-	1 Ti 5:11,1 Ti 5:14	younger	-
νεωτέρας	νέος	feminine	accusative	-	-	-	-	plural	-	adjective	-	-	1 Ti 5:2	younger woman	-
νεωτέρους	νέος	masculine	accusative	-	-	-	-	plural	-	adjective	-	-	Tt 2:6	young man (adult)	-
νεωτέρους	νέος	masculine	accusative	-	-	-	-	plural	-	adjective	-	-	1 Ti 5:1	younger man	-
νεώτεροι	νέος	masculine	nominative	-	-	-	-	plural	-	adjective	-	-	Ac 5:6	younger person	-
νεώτεροι	νέος	masculine	vocative, nominative	-	-	-	-	plural	-	adjective	-	-	1 Pe 5:5	younger person	-
νεώτερος	νέος	masculine	nominative	-	-	-	-	singular	-	adjective	-	-	Lk 15:12,Jn 21:18	younger person	-
νεώτερος	νέος	masculine	nominative	-	-	-	-	singular	-	adjective	-	-	Lk 22:26	younger person (status)	-
νεώτερος	νέος	masculine	nominative	-	-	-	-	singular	-	adjective	-	-	Lk 15:13	younger	-
νὴ	νή	-	-	-	-	-	-	-	-	adverb, particle	-	emphatic	1 Co 15:31	-	-
νήπιοι	νήπιος	masculine	nominative	-	-	-	-	plural	-	adjective	-	-	Eph 4:14	infantile	-
νήπιοι	νήπιος	masculine	nominative	-	-	-	-	plural	-	adjective	-	-	Ga 4:3,1 Th 2:7	infant	-
