Result	Lemma	Gender	Case	Tense	Voice	Mood	Person	Number	Gloss	Part	Chapter	Adverb/particle Type	Reference	Sense	Pronoun Type
φυλακὴν	φυλακή	feminine	accusative	-	-	-	-	singular	guard, prison	noun	31	-	Mt 5:25,Mt 18:30,Lk 22:33,Lk 23:25,Jn 3:24,Ac 12:4,Ac 16:23,Ac 16:24,Re 2:10	prison	-
φυλακὴν	φυλακή	feminine	accusative	-	-	-	-	singular	guard, prison	noun	31	-	Ac 12:10	post	-
φυλακῆς	φυλακή	feminine	genitive	-	-	-	-	singular	guard, prison	noun	31	-	Ac 5:19,Ac 12:17,Ac 16:27,Ac 16:40,Heb 11:36,Re 20:7	prison	-
φυλακῇ	φυλακή	feminine	dative	-	-	-	-	singular	guard, prison	noun	31	-	Mt 14:25,Mt 24:43,Lk 12:38	watch (of the night)	-
φυλακῇ	φυλακή	feminine	dative	-	-	-	-	singular	guard, prison	noun	31	-	Mt 14:3,Mt 14:10,Mt 25:36,Mt 25:39,Mt 25:43,Mt 25:44,Mk 6:17,Mk 6:27,Lk 3:20,Lk 23:19,Ac 5:22,Ac 5:25,Ac 12:5,1 Pe 3:19	prison	-
φωνήσαντες	φωνέω	masculine	nominative	aorist	active	participle	-	plural	I am calling	verb	32	-	Ac 10:18	to call out	-
φωνήσας	φωνέω	masculine	nominative	aorist	active	participle	-	singular	I am calling	verb	32	-	Lk 16:24,Lk 23:46	to call out	-
φωνήσας	φωνέω	masculine	nominative	aorist	active	participle	-	singular	I am calling	verb	32	-	Lk 16:2,Ac 9:41,Ac 10:7	to send for	-
φωνήσατε	φωνέω	-	-	aorist	active	imperative	second person	plural	I am calling	verb	32	-	Mk 10:49	to send for	-
φωνήσει	φωνέω	-	-	future	active	indicative	third person	singular	I am calling	verb	32	-	Lk 22:34	to call out	-
φωνήσῃ	φωνέω	-	-	aorist	active	subjunctive	third person	singular	I am calling	verb	32	-	Jn 13:38	to call out	-
φωνεῖ	φωνέω	-	-	present	active	indicative	third person	singular	I am calling	verb	32	-	Mt 27:47,Mk 10:49,Mk 15:35,Jn 11:28	to send for	-
φωνεῖ	φωνέω	-	-	present	active	indicative	third person	singular	I am calling	verb	32	-	Jn 2:9,Jn 10:3	to call out	-
φωνεῖτέ	φωνέω	-	-	present	active	indicative	second person	plural	I am calling	verb	32	-	Jn 13:13	to call (ascribe)	-
φωνηθῆναι	φωνέω	-	-	aorist	passive	infinitive	-	-	I am calling	verb	32	-	Lk 19:15	to be sent for	-
φωνοῦσιν	φωνέω	-	-	present	active	indicative	third person	plural	I am calling	verb	32	-	Mk 10:49	to send for	-
φωνῆσαι	φωνέω	-	-	aorist	active	infinitive	-	-	I am calling	verb	32	-	Mt 26:34,Mt 26:75,Mk 14:30,Mk 14:72,Lk 22:61	to call out	-
φωνῆσαι	φωνέω	-	-	aorist	active	infinitive	-	-	I am calling	verb	32	-	Jn 1:48	to send for	-
φωνῆσαν	φωνέω	neuter	nominative	aorist	active	participle	-	singular	I am calling	verb	32	-	Mk 1:26	to cry out	-
φώνει	φωνέω	-	-	present	active	imperative	second person	singular	I am calling	verb	32	-	Lk 14:12	to invite	-
φώνησον	φωνέω	-	-	aorist	active	imperative	second person	singular	I am calling	verb	32	-	Jn 4:16	to send for	-
ἐφώνει	φωνέω	-	-	imperfect	active	indicative	third person	singular	I am calling	verb	32	-	Lk 8:8	to call out	-
ἐφώνησαν	φωνέω	-	-	aorist	active	indicative	third person	plural	I am calling	verb	32	-	Jn 9:18	to send for	-
ἐφώνησεν	φωνέω	-	-	aorist	active	indicative	third person	singular	I am calling	verb	32	-	Mt 26:74,Mk 14:68,Mk 14:72,Lk 8:54,Lk 22:60,Jn 18:27,Ac 16:28,Re 14:18	to call out	-
ἐφώνησεν	φωνέω	-	-	aorist	active	indicative	third person	singular	I am calling	verb	32	-	Mt 20:32,Mk 9:35,Jn 11:28,Jn 12:17,Jn 18:33	to send for	-
Ἐφώνησαν	φωνέω	-	-	aorist	active	indicative	third person	plural	I am calling	verb	32	-	Jn 9:24	to send for	-
φωνάς	φωνή	feminine	accusative	-	-	-	-	plural	voice; sound	noun	2	-	Re 10:3	sound (effect)	-
φωνήν	φωνή	feminine	accusative	-	-	-	-	singular	voice; sound	noun	2	-	Jn 10:5,Ga 4:20	voice	-
φωναὶ	φωνή	feminine	nominative	-	-	-	-	plural	voice; sound	noun	2	-	Re 4:5,Re 8:5,Re 11:19,Re 16:18	sound (effect)	-
φωναὶ	φωνή	feminine	nominative	-	-	-	-	plural	voice; sound	noun	2	-	Lk 23:23,Re 11:15	voice	-
φωναῖς	φωνή	feminine	dative	-	-	-	-	plural	voice; sound	noun	2	-	Lk 23:23	voice	-
φωνὰς	φωνή	feminine	accusative	-	-	-	-	plural	voice; sound	noun	2	-	Ac 13:27	message ⇔ voice	-
φωνὴ	φωνή	feminine	nominative	-	-	-	-	singular	voice; sound	noun	2	-	Lk 1:44,Re 1:15,Re 6:1,Re 9:9,Re 9:9,Re 18:22	sound (effect)	-
φωνὴ	φωνή	feminine	nominative	-	-	-	-	singular	voice; sound	noun	2	-	Mt 2:18,Mt 3:3,Mt 3:17,Mt 17:5,Mk 1:3,Mk 1:11,Mk 9:7,Lk 3:4,Lk 9:35,Jn 1:23,Jn 12:28,Jn 12:30,Ac 7:31,Ac 10:13,Ac 10:15,Ac 11:9,Ac 12:22,Ac 19:34,Heb 12:26,Re 1:15,Re 4:1,Re 10:8,Re 14:2,Re 16:17,Re 18:22,Re 19:5,Re 18:23	voice	-
φωνὴν	φωνή	feminine	accusative	-	-	-	-	singular	voice; sound	noun	2	-	Mt 12:19,Lk 3:22,Lk 9:36,Lk 11:27,Lk 17:13,Jn 3:29,Jn 5:37,Jn 10:4,Ac 2:14,Ac 4:24,Ac 9:4,Ac 12:14,Ac 14:11,Ac 22:9,Ac 22:14,Ac 22:22,2 Pe 1:18,Re 1:12,Re 5:11,Re 6:6,Re 6:7,Re 9:13,Re 10:4,Re 12:10,Re 14:2,Re 14:2,Re 14:2,Re 18:4,Re 19:1,Re 19:6,Re 1:10	voice	-
φωνὴν	φωνή	feminine	accusative	-	-	-	-	singular	voice; sound	noun	2	-	Jn 3:8,Re 19:6,Re 19:6	sound (effect)	-
φωνὴν	φωνή	feminine	accusative	-	-	-	-	singular	voice; sound	noun	2	-	Mk 15:37	cry (inarticulate)	-
φωνὴν	φωνή	feminine	accusative	-	-	-	-	singular	voice; sound	noun	2	-	1 Co 14:7,1 Co 14:8	sound (effect), to sound	-
φωνὴν	φωνή	feminine	accusative	-	-	-	-	singular	voice; sound	noun	2	-	Ac 26:14	message ⇔ voice	-
φωνῆς	φωνή	feminine	genitive	-	-	-	-	singular	voice; sound	noun	2	-	Ac 24:21	message ⇔ voice	-
φωνῆς	φωνή	feminine	genitive	-	-	-	-	singular	voice; sound	noun	2	-	Lk 17:15,Jn 5:25,Jn 5:28,Jn 10:3,Jn 10:16,Jn 10:27,Jn 18:37,Ac 9:7,Ac 11:7,Ac 22:7,Heb 3:7,Heb 3:15,Heb 4:7,2 Pe 1:17,Re 3:20,Re 11:12,Re 14:13,Re 16:1,Re 21:3	voice	-
φωνῆς	φωνή	feminine	genitive	-	-	-	-	singular	voice; sound	noun	2	-	Ac 2:6,Re 10:7	sound (effect)	-
φωνῆς	φωνή	feminine	genitive	-	-	-	-	singular	voice; sound	noun	2	-	1 Co 14:11	language ⇔ voice	-
φωνῇ	φωνή	feminine	dative	-	-	-	-	singular	voice; sound	noun	2	-	Mt 27:46,Mt 27:50,Mk 5:7,Mk 15:34,Lk 4:33,Lk 8:28,Lk 19:37,Lk 23:46,Jn 11:43,Ac 7:57,Ac 7:60,Ac 8:7,Ac 14:10,Ac 16:28,Ac 26:24,1 Th 4:16,Heb 12:19,2 Pe 2:16,Re 5:2,Re 5:12,Re 6:10,Re 7:2,Re 7:10,Re 8:13,Re 10:3,Re 14:7,Re 14:9,Re 14:15,Re 14:18,Re 18:2,Re 19:17	voice	-
φωνῇ	φωνή	feminine	dative	-	-	-	-	singular	voice; sound	noun	2	-	Mk 1:26	cry (inarticulate)	-
φωνῶν	φωνή	feminine, masculine	genitive	-	-	-	-	plural	voice; sound	noun	2	-	Re 8:13	sound (effect)	-
φωνῶν	φωνή	feminine, masculine	genitive	-	-	-	-	plural	voice; sound	noun	2	-	1 Co 14:10	language ⇔ voice	-
φόβοι	φόβος	masculine	nominative	-	-	-	-	plural	fear	noun	31	-	2 Co 7:5	fear	-
φόβον	φόβος	masculine	accusative	-	-	-	-	singular	fear	noun	31	-	1 Ti 5:20	to fear (reverence), reverence ⇔ fear	-
φόβον	φόβος	masculine	accusative	-	-	-	-	singular	fear	noun	31	-	Ro 13:7,Ro 13:7,2 Co 5:11	reverence ⇔ fear	-
φόβον	φόβος	masculine	accusative	-	-	-	-	singular	fear	noun	31	-	Mk 4:41,Lk 2:9,Jn 7:13,Jn 19:38,Jn 20:19,Ro 8:15,2 Co 7:11,1 Pe 3:14,1 Jn 4:18,Re 18:10,Re 18:15	fear	-
φόβος	φόβος	masculine	nominative	-	-	-	-	singular	fear	noun	31	-	Lk 7:16,Ac 2:43,Ac 5:5,Ac 5:11,Ro 3:18	reverence ⇔ fear	-
φόβος	φόβος	masculine	nominative	-	-	-	-	singular	fear	noun	31	-	Lk 1:12,Lk 1:65,Ac 19:17,1 Jn 4:18,1 Jn 4:18,Re 11:11	fear	-
φόβος	φόβος	masculine	nominative	-	-	-	-	singular	fear	noun	31	-	Ro 13:3	terror (object)	-
φόβου	φόβος	masculine	genitive	-	-	-	-	singular	fear	noun	31	-	Mt 14:26,Mt 28:4,Mt 28:8,Lk 21:26,2 Co 7:15	fear	-
φόβου	φόβος	masculine	genitive	-	-	-	-	singular	fear	noun	31	-	Lk 5:26,Eph 6:5,Php 2:12,1 Pe 3:16	reverence ⇔ fear	-
φόβῳ	φόβος	masculine	dative	-	-	-	-	singular	fear	noun	31	-	Ac 9:31,2 Co 7:1,Eph 5:21,1 Pe 1:17,1 Pe 2:18,1 Pe 3:2	reverence ⇔ fear	-
φόβῳ	φόβος	masculine	dative	-	-	-	-	singular	fear	noun	31	-	Lk 8:37,1 Co 2:3,Heb 2:15,Jud 23	fear	-
φύλλα	φύλλον	neuter	nominative	-	-	-	-	plural	-	noun	-	-	Re 22:2	leaf	-
φύλλα	φύλλον	neuter	accusative	-	-	-	-	plural	-	noun	-	-	Mk 13:28,Mk 11:13,Mk 11:13,Mt 24:32,Mt 21:19	leaf	-
φύσει	φύσις	feminine	dative	-	-	-	-	singular	nature, species	noun	50	-	Jas 3:7	kind (category)	-
φύσει	φύσις	feminine	dative	-	-	-	-	singular	nature, species	noun	50	-	Eph 2:3,Ga 4:8,Ga 2:15,Ro 2:14	nature (origin)	-
φύσεως	φύσις	feminine	genitive	-	-	-	-	singular	nature, species	noun	50	-	2 Pe 1:4,Ro 2:27	nature (origin)	-
φύσιν	φύσις	feminine	accusative	-	-	-	-	singular	nature, species	noun	50	-	Ro 11:24,Ro 11:24,Ro 11:24,Ro 11:21,Ro 1:26	nature (origin)	-
φύσις	φύσις	feminine	nominative	-	-	-	-	singular	nature, species	noun	50	-	1 Co 11:14	nature (origin)	-
φύσις	φύσις	feminine	nominative	-	-	-	-	singular	nature, species	noun	50	-	Jas 3:7	kind (category)	-
φωτί	φῶς	neuter	dative	-	-	-	-	singular	light	noun	11	-	Col 1:12,1 Jn 1:7	light (sphere)	-
φωτί	φῶς	neuter	dative	-	-	-	-	singular	light	noun	11	-	Mt 10:27	light (in the open)	-
φωτός	φῶς	neuter	genitive	-	-	-	-	singular	light	noun	11	-	Ro 13:12,2 Co 11:14,1 Th 5:5	light (sphere)	-
φωτός	φῶς	neuter	genitive	-	-	-	-	singular	light	noun	11	-	Jn 1:7,Jn 1:8	light (source of)	-
φωτὶ	φῶς	neuter	dative	-	-	-	-	singular	light	noun	11	-	Jn 5:35	light (source of)	-
φωτὶ	φῶς	neuter	dative	-	-	-	-	singular	light	noun	11	-	2 Co 6:14,1 Jn 1:7,1 Jn 2:9,1 Jn 2:10	light (sphere)	-
φωτὶ	φῶς	neuter	dative	-	-	-	-	singular	light	noun	11	-	Lk 12:3	light (in the open)	-
φωτὸς	φῶς	neuter	genitive	-	-	-	-	singular	light	noun	11	-	Lk 16:8,Eph 5:8,Eph 5:9,Eph 5:13	light (sphere)	-
φωτὸς	φῶς	neuter	genitive	-	-	-	-	singular	light	noun	11	-	Re 22:5	-	-
φωτὸς	φῶς	neuter	genitive	-	-	-	-	singular	light	noun	11	-	Jn 12:36,Ac 22:11,Re 21:24,Re 22:5	light (source of)	-
φώτων	φῶς	neuter	genitive	-	-	-	-	plural	light	noun	11	-	Jas 1:17	light (source of)	-
φῶς	φῶς	neuter	accusative	-	-	-	-	singular	light	noun	11	-	Mt 4:16	hope ⇔ light	-
φῶς	φῶς	neuter	accusative	-	-	-	-	singular	light	noun	11	-	Mk 14:54,Lk 22:56	firelight ⇔ light	-
φῶς	φῶς	neuter	nominative, accusative	-	-	-	-	singular	light	noun	11	-	Jn 12:46,2 Co 4:6	light (source of)	-
φῶς	φῶς	neuter	accusative, nominative	-	-	-	-	singular	light	noun	11	-	Lk 2:32,Ac 22:6	light (source of)	-
φῶς	φῶς	neuter	accusative	-	-	-	-	singular	light	noun	11	-	Lk 11:33	-	-
φῶς	φῶς	neuter	accusative	-	-	-	-	singular	light	noun	11	-	Ac 26:18,1 Pe 2:9	light (sphere)	-
φῶς	φῶς	neuter	nominative	-	-	-	-	singular	light	noun	11	-	Mt 5:14,Mt 5:16,Mt 6:23,Mt 17:2,Lk 11:35,Jn 1:4,Jn 1:5,Jn 1:8,Jn 1:9,Jn 8:12,Jn 9:5,Jn 11:10,Jn 12:35,Ac 9:3,Ac 12:7,Eph 5:8,Eph 5:14,1 Jn 1:5,1 Jn 2:8,Re 18:23	light (source of)	-
φῶς	φῶς	neuter	accusative	-	-	-	-	singular	light	noun	11	-	Jn 12:36	light (source of), to trust in Jesus ⇔ trust in the Light	-
φῶς	φῶς	neuter	nominative	-	-	-	-	singular	light	noun	11	-	Mt 4:16,Jn 3:19	hope ⇔ light	-
φῶς	φῶς	neuter	accusative	-	-	-	-	singular	light	noun	11	-	Lk 8:16,Jn 3:19,Jn 3:20,Jn 3:20,Jn 3:21,Jn 8:12,Jn 11:9,Jn 12:35,Jn 12:36,Ac 13:47,Ac 22:9,Ac 26:13,Ac 26:23,Ro 2:19,1 Ti 6:16	light (source of)	-
φῶτα	φῶς	neuter	accusative	-	-	-	-	plural	light	noun	11	-	Ac 16:29	torch (light)	-
χάραγμα	χάραγμα	neuter	accusative	-	-	-	-	singular	-	noun	-	-	Re 20:4,Re 19:20,Re 16:2,Re 14:11,Re 14:9,Re 13:17,Re 13:16	impression	-
χαράγματι	χάραγμα	neuter	dative	-	-	-	-	singular	-	noun	-	-	Ac 17:29	effigy	-
χάριν	χάριν	-	-	-	-	-	-	-	+gen., because of, for the sake of	preposition, adverb	38	-	Lk 7:47,Ga 3:19,Eph 3:1,Eph 3:14,1 Ti 5:14,Tt 1:5,Tt 1:11,1 Jn 3:12,Jud 16	-	-
Χάριν	χάρις	feminine	accusative	-	-	-	-	singular	grace, favor	noun	25	-	1 Ti 1:12,2 Ti 1:3	thanks	-
Χάρις	χάρις	feminine	nominative	-	-	-	-	singular	grace, favor	noun	25	-	2 Co 8:16,2 Co 9:15	thanks	-
χάριν	χάρις	feminine	accusative	-	-	-	-	singular	grace, favor	noun	25	-	Jn 1:16,Ac 7:10,Ac 7:46,Ro 1:5,Ro 5:2,2 Co 8:9,2 Co 9:14,Ga 2:21,2 Ti 1:9	grace	-
χάριν	χάρις	feminine	accusative	-	-	-	-	singular	grace, favor	noun	25	-	Ac 25:3,Ac 25:9,Ro 4:4,Ro 4:16,1 Co 16:3	present ⇔ grace	-
χάριν	χάρις	-	-	-	-	-	-	-	grace, favor	adverb, noun	25	-	Lk 1:30	grace	-
χάριν	χάρις	feminine	accusative	-	-	-	-	singular	grace, favor	noun	25	-	Ac 11:23,Ro 12:6,Ro 15:15,1 Co 3:10,2 Co 1:15,2 Co 6:1,2 Co 8:1,2 Co 8:4,2 Co 8:6,2 Co 9:8,Ga 2:9,Eph 4:29,2 Th 1:12,Heb 4:16,Jas 4:6,Jas 4:6,1 Pe 1:13,1 Pe 5:5,1 Pe 5:12	grace (outworking)	-
χάριν	χάρις	feminine	accusative	-	-	-	-	singular	grace, favor	noun	25	-	Lk 17:9	to thank, thanks	-
χάριν	χάρις	feminine	accusative	-	-	-	-	singular	grace, favor	noun, adverb	25	-	Col 1:6	grace	-
χάριν	χάρις	feminine	accusative	-	-	-	-	singular	grace, favor	noun	25	-	Ro 6:14,Ro 6:15	grace (system)	-
χάριν	χάρις	feminine	accusative	-	-	-	-	singular	grace, favor	noun	25	-	Ac 2:47	honor ⇔ grace	-
χάριν	χάρις	feminine	accusative	-	-	-	-	singular	grace, favor	noun	25	-	Heb 12:28	thanks	-
χάρις	χάρις	feminine	nominative	-	-	-	-	singular	grace, favor	noun	25	-	Ro 6:17,Ro 7:25,1 Co 15:57,2 Co 2:14	thanks	-
χάρις	χάρις	feminine	nominative	-	-	-	-	singular	grace, favor	noun	25	-	Ac 4:33,Ro 5:20,Ro 5:21,Ro 16:20,1 Co 15:10,1 Co 15:10,1 Co 16:23,2 Co 12:9,Eph 3:8,Eph 4:7,Col 1:2,1 Ti 1:14,1 Pe 2:20,2 Jn 3	grace (outworking)	-
χάρις	χάρις	feminine	nominative	-	-	-	-	singular	grace, favor	noun	25	-	Lk 6:32,Lk 6:33,Lk 6:34,1 Pe 2:19	credit ⇔ grace	-
χάρις	χάρις	feminine	nominative	-	-	-	-	singular	grace, favor	noun	25	-	Lk 2:40,Jn 1:17,Ro 1:7,Ro 5:15,Ro 6:1,Ro 11:6,Ro 11:6,1 Co 1:3,2 Co 1:2,2 Co 4:15,2 Co 13:13,Ga 1:3,Ga 6:18,Eph 1:2,Eph 6:24,Php 1:2,Php 4:23,Col 4:18,1 Th 1:1,1 Th 5:28,2 Th 1:2,2 Th 3:18,1 Ti 1:2,1 Ti 6:21,2 Ti 1:2,2 Ti 4:22,Tt 1:4,Tt 2:11,Tt 3:15,Phm 3,Phm 25,Heb 13:25,1 Pe 1:2,2 Pe 1:2,Re 22:21,Re 1:4	grace	-
χάριτί	χάρις	feminine	dative	-	-	-	-	singular	grace, favor	noun	25	-	Eph 2:5,Eph 2:8	grace	-
χάριτα	χάρις	feminine	accusative	-	-	-	-	singular	grace, favor	noun	25	-	Ac 24:27	present ⇔ grace	-
χάριτα	χάρις	feminine	accusative	-	-	-	-	singular	grace, favor	noun	25	-	Jud 4	grace (outworking)	-
χάριτι	χάρις	feminine	dative	-	-	-	-	singular	grace, favor	noun	25	-	Lk 2:52,Ro 3:24,Ro 5:15,Ro 11:6,1 Co 1:4,Tt 3:7	grace	-
χάριτι	χάρις	feminine	dative	-	-	-	-	singular	grace, favor	noun	25	-	1 Co 10:30,Col 3:16	thanks	-
χάριτι	χάρις	feminine	dative	-	-	-	-	singular	grace, favor	noun	25	-	Ac 13:43,Ac 14:26,Ac 15:40,1 Co 15:10,2 Co 1:12,2 Co 8:7,2 Co 8:19,Ga 1:6,Col 4:6,2 Th 2:16,2 Ti 2:1,Heb 2:9,Heb 13:9,2 Pe 3:18	grace (outworking)	-
χάριτος	χάρις	feminine	genitive	-	-	-	-	singular	grace, favor	noun	25	-	Eph 3:2	grace, grace (system)	-
χάριτος	χάρις	feminine	genitive	-	-	-	-	singular	grace, favor	noun	25	-	Jn 1:14,Jn 1:16,Ac 6:8,Ac 14:3,Ac 15:11,Ac 20:24,Ac 20:32,Ro 11:5,Ga 1:15,Eph 1:6,Eph 1:7,Eph 2:7,Php 1:7,Heb 4:16,Heb 10:29,1 Pe 5:10	grace	-
χάριτος	χάρις	feminine	genitive	-	-	-	-	singular	grace, favor	noun	25	-	Lk 4:22	charm appeal	-
χάριτος	χάρις	feminine	genitive	-	-	-	-	singular	grace, favor	noun	25	-	Ac 18:27,Ro 5:17,Ro 12:3,Eph 3:7,Heb 12:15,1 Pe 1:10,1 Pe 3:7,1 Pe 4:10	grace (outworking)	-
χάριτος	χάρις	feminine	genitive	-	-	-	-	singular	grace, favor	noun	25	-	Ga 5:4	grace (system)	-
χάρισμα	χάρισμα	neuter	nominative	-	-	-	-	singular	gift	noun	47	-	Ro 5:15,Ro 5:16,Ro 6:23,2 Co 1:11	present ⇔ grace	-
χάρισμα	χάρισμα	neuter	accusative	-	-	-	-	singular	gift	noun	47	-	Ro 1:11	present ⇔ grace, spiritual gift	-
χάρισμα	χάρισμα	neuter	accusative	-	-	-	-	singular	gift	noun	47	-	1 Co 7:7,2 Ti 1:6,1 Pe 4:10	present ⇔ grace	-
χαρίσματα	χάρισμα	neuter	nominative	-	-	-	-	plural	gift	noun	47	-	Ro 11:29,1 Co 12:9	present ⇔ grace	-
χαρίσματα	χάρισμα	neuter	accusative, nominative	-	-	-	-	plural	gift	noun	47	-	1 Co 12:30	present ⇔ grace	-
χαρίσματα	χάρισμα	neuter	accusative	-	-	-	-	plural	gift	noun	47	-	Ro 12:6,1 Co 12:28,1 Co 12:31	present ⇔ grace	-
χαρίσματι	χάρισμα	neuter	dative	-	-	-	-	singular	gift	noun	47	-	1 Co 1:7	present ⇔ grace	-
χαρίσματος	χάρισμα	neuter	genitive	-	-	-	-	singular	gift	noun	47	-	1 Ti 4:14	present ⇔ grace	-
χαρισμάτων	χάρισμα	neuter	genitive	-	-	-	-	plural	gift	noun	47	-	1 Co 12:4	present ⇔ grace	-
Χήρα	χήρα	feminine	nominative	-	-	-	-	singular	widow	noun, adjective	40	-	1 Ti 5:9	widow	-
Χήρας	χήρα	feminine	accusative	-	-	-	-	plural	widow	noun, adjective	40	-	1 Ti 5:3	widow	-
χήρα	χήρα	feminine	nominative	-	-	-	-	singular	widow	noun, adjective	40	-	Mk 12:42,Mk 12:43,Lk 2:37,Lk 7:12,Lk 18:3,Lk 21:3,1 Ti 5:4,1 Ti 5:5,Re 18:7	widow	-
χήραις	χήρα	feminine	dative	-	-	-	-	plural	widow	noun, adjective	40	-	1 Co 7:8,1 Ti 5:16	widow	-
χήραν	χήρα	feminine	accusative	-	-	-	-	singular	widow	noun, adjective	40	-	Lk 4:26,Lk 18:5,Lk 21:2	widow	-
χήρας	χήρα	feminine	accusative	-	-	-	-	plural	widow	noun, adjective	40	-	Ac 9:41,1 Ti 5:3,1 Ti 5:11,1 Ti 5:16,Jas 1:27	widow	-
χηρῶν	χήρα	feminine	genitive	-	-	-	-	plural	widow	noun, adjective	40	-	Mk 12:40,Lk 20:47	widow	-
χῆραι	χήρα	feminine	nominative	-	-	-	-	plural	widow	noun, adjective	40	-	Lk 4:25,Ac 6:1,Ac 9:39	widow	-
χίλια	χίλιοι	neuter	nominative	-	-	-	-	plural	-	adjective	-	-	Re 20:7,Re 20:5,Re 20:3,2 Pe 3:8,2 Pe 3:8	one thousand	-
χίλια	χίλιοι	neuter	accusative	-	-	-	-	plural	-	adjective	-	-	Re 20:6,Re 20:4,Re 20:2	one thousand	-
χιλίας	χίλιοι	feminine	accusative	-	-	-	-	plural	-	adjective	-	-	Re 12:6,Re 11:3	one thousand	-
χιλίων	χίλιοι	masculine	genitive	-	-	-	-	plural	-	adjective	-	-	Re 14:20	one thousand	-
Χαίρετε	χαίρω	-	-	present	active	imperative	second person	plural	I rejoice	verb	20	-	Php 4:4	to rejoice (feeling)	-
χάρητε	χαίρω	-	-	aorist	passive	imperative	second person	plural	I rejoice	verb	20	-	Lk 6:23	to rejoice (feeling)	-
χαίρει	χαίρω	-	-	present	active	indicative	third person	singular	I rejoice	verb	20	-	Mt 18:13,Jn 3:29,1 Co 13:6	to rejoice (feeling)	-
